discount,gender,age,marital_status,education,city_level,purchase_power,original_unit_price
1,Male,36-45,Single,3,2,2,298
1,Female,36-45,Married,4,3,2,149
1,Female,36-45,Single,3,3,3,99
,Female,36-45,Single,3,3,3,0
1,Female,26-35,Single,3,2,2,98
1,Female,26-35,Single,,,3,79
,Male,26-35,Unknown,,1,,0
1,Female,16-25,Single,3,4,3,59
,Female,36-45,Single,3,3,2,0
,Female,>=56,Single,,,4,0
1,Female,16-25,Single,3,1,2,169
1,Male,26-35,Married,3,1,2,129
1,Male,26-35,Married,3,1,2,105
1,Female,26-35,Married,2,4,2,174
1,Male,26-35,Married,4,1,2,129
1,Female,26-35,Married,2,4,3,59
1,Male,36-45,Married,3,3,2,119
1,Female,16-25,Married,3,1,3,245
1,Female,16-25,Single,2,4,2,78
,Female,36-45,Married,4,,3,49
1,Female,26-35,Married,3,1,2,100
,Female,26-35,Married,3,1,3,0
1,Female,16-25,Married,2,4,3,270
,Female,16-25,Married,2,4,3,0
,Male,36-45,Married,3,4,2,0
,Male,36-45,Married,3,4,2,0
,Male,36-45,Married,3,4,2,0
,Male,26-35,Single,3,3,2,170
1,Female,26-35,Married,3,2,2,69
1,Female,>=56,Married,,2,3,88
,Female,26-35,Single,3,2,2,0
1,Female,16-25,Single,3,2,2,78
1,Female,26-35,Married,3,1,2,0
,Female,26-35,Married,4,1,2,0
1,Female,26-35,Married,4,1,2,10
,Female,26-35,Married,4,1,2,0
1,Female,26-35,Married,4,1,2,178
1,Female,26-35,Married,4,1,2,20
,Female,26-35,Married,4,1,2,0
,Female,26-35,Married,4,1,2,0
1,Female,26-35,Married,4,1,2,298
,Female,36-45,Married,3,1,2,0
1,Male,26-35,Married,3,1,2,250
1,Female,26-35,Single,2,1,2,188
1,Female,26-35,Unknown,2,3,,139
,Female,26-35,Unknown,2,3,,55
1,Female,16-25,Single,2,2,2,247
1,Female,26-35,Single,3,4,2,85
1,Female,26-35,Married,3,3,2,99
1,Female,26-35,Married,3,3,2,269
1,Female,26-35,Married,2,2,3,110
1,Male,26-35,Married,2,2,2,300
1,Female,26-35,Single,2,1,2,298
1,Male,36-45,Married,2,4,2,138
1,Female,26-35,Married,,4,3,36.8
1,Female,36-45,Single,3,4,2,198
1,Female,16-25,Single,2,,2,79.9
1,Female,26-35,Single,3,4,2,79
,Female,26-35,Single,1,1,3,79
1,Female,16-25,Married,,2,4,129
,Female,16-25,Married,,2,4,55
,Female,16-25,Married,,2,4,0
1,Female,16-25,Married,,2,4,100
1,Female,36-45,Single,,2,3,85
1,Female,26-35,Unknown,,,,56
1,Female,26-35,Married,3,2,2,150
1,Male,46-55,Single,,3,4,66
,Female,36-45,Single,3,3,3,0
1,Male,26-35,Single,2,4,3,68
1,Female,26-35,Married,3,4,3,298
,Female,26-35,Married,3,4,3,0
1,Male,16-25,Single,2,1,3,34.9
1,Female,26-35,Married,3,3,2,129
1,Male,26-35,Single,3,1,2,298
1,Female,36-45,Married,3,2,2,78
1,Female,26-35,Married,3,2,2,69
1,Female,16-25,Single,3,2,2,85
1,Male,16-25,Single,3,1,2,139.9
1,Male,16-25,Single,3,2,2,178
1,Female,26-35,Married,3,3,2,150
,Female,26-35,Single,3,,2,239
1,Male,26-35,Single,3,1,2,148
1,Female,26-35,Married,3,2,2,78
1,Female,26-35,Single,3,3,2,89
1,Male,16-25,Single,2,2,1,78
1,Female,16-25,Single,3,2,3,99
1,Female,26-35,Single,3,2,2,198
1,Female,26-35,Single,3,2,2,228
1,Male,36-45,Married,2,3,2,149
,Female,16-25,Single,3,1,3,89
1,Female,16-25,Single,3,1,3,78
1,Female,16-25,Unknown,,2,,69
,Female,26-35,Single,4,2,2,119
1,Female,36-45,Married,,2,3,138
1,Female,26-35,Single,3,1,3,78
1,Male,16-25,Single,3,3,2,250
1,Female,26-35,Married,,4,4,85
1,Male,36-45,Single,2,4,3,78
1,Female,26-35,Single,4,4,2,298
1,Female,36-45,Married,4,3,2,336
1,Female,16-25,Single,3,1,3,69
1,Female,26-35,Single,3,1,2,180
1,Male,16-25,Single,2,2,4,19.9
1,Female,26-35,Married,4,4,2,59.9
,Female,36-45,Married,3,2,2,39.9
1,Female,36-45,Married,3,1,2,129
1,Female,36-45,Married,3,4,3,139.9
1,Female,26-35,Married,3,2,3,79.9
1,Female,16-25,Single,2,4,2,178
,Female,16-25,Single,2,4,2,77
1,Female,16-25,Single,2,4,2,298
1,Female,26-35,Married,3,3,2,90
1,Male,26-35,Married,3,1,2,0
1,Female,26-35,Married,3,1,2,79.9
1,Female,26-35,Married,3,3,2,78
1,Female,26-35,Unknown,,3,,158
1,Female,46-55,Single,3,3,3,79
1,Male,36-45,Single,2,4,3,78
1,Female,16-25,Married,3,1,3,78
1,Female,26-35,Married,3,2,2,79.9
1,Male,26-35,Married,3,2,2,0
1,Female,16-25,Single,3,1,2,191
1,Female,16-25,Single,1,3,2,59
1,Female,36-45,Married,3,1,2,298
1,Female,26-35,Married,4,,2,69.9
1,Female,26-35,Married,4,,2,69.9
1,Female,26-35,Married,4,,2,79.9
1,Female,26-35,Married,4,,2,139
1,Female,26-35,Single,3,2,2,69
,Female,16-25,Single,3,1,2,55
,Female,36-45,Married,3,3,2,0
,Female,16-25,Unknown,3,1,,59
1,Female,26-35,Single,2,2,2,99
,Female,26-35,Single,2,2,2,0
1,Male,16-25,Single,,2,3,75
1,Female,>=56,Married,2,2,3,59.9
,Female,26-35,Married,3,4,2,58
,Male,46-55,Single,3,4,2,280
,Female,26-35,Single,3,1,2,0
1,Female,16-25,Unknown,,3,,89
1,Male,16-25,Married,4,,2,89
1,Male,36-45,Married,3,2,2,79.9
1,Male,36-45,Married,3,2,2,108
1,Male,16-25,Married,3,3,2,119
1,Female,26-35,Married,3,4,1,139
1,Female,26-35,Married,3,4,1,139
1,Female,26-35,Married,3,4,1,139
1,Female,26-35,Married,4,3,2,39
1,Female,36-45,Single,,2,3,79
,Female,16-25,Single,1,4,2,0
,Female,46-55,Single,3,2,3,0
,Male,16-25,Single,2,4,2,39.9
1,Female,26-35,Married,3,1,2,69.9
1,Female,46-55,Unknown,,4,,126
,Female,26-35,Married,3,3,2,59
1,Male,26-35,Single,3,2,2,47
,Female,16-25,Unknown,,4,,0
1,Female,26-35,Single,4,1,2,148
,Male,16-25,Married,3,1,3,0
1,Male,16-25,Married,3,1,3,150
,Male,16-25,Married,3,1,3,0
1,Female,>=56,Unknown,,2,,209
1,Male,26-35,Single,3,2,2,129
1,Female,46-55,Unknown,,1,,299
1,Female,16-25,Married,2,2,3,59
1,Female,16-25,Single,,2,3,89
1,Female,36-45,Single,2,2,2,149
1,Male,26-35,Single,3,2,4,150
1,Female,16-25,Single,3,2,3,79
1,Male,26-35,Single,3,2,2,139
1,Male,26-35,Married,3,4,2,59
,Female,26-35,Single,3,1,2,58
1,Female,16-25,Single,3,1,3,148
1,Female,26-35,Married,4,3,1,138
,Female,36-45,Single,2,2,2,25.5
1,Female,36-45,Married,2,4,2,150
1,Female,36-45,Married,3,2,3,49
,Female,26-35,Married,3,3,2,0
1,Female,16-25,Married,3,4,2,78
1,Female,16-25,Married,3,4,2,78
1,Female,16-25,Single,3,1,2,69.9
1,Male,36-45,Married,4,1,2,149
,Male,26-35,Married,1,4,3,79.8
,Female,36-45,Married,3,2,2,49
,Female,26-35,Unknown,,3,,0
1,Female,>=56,Married,3,1,2,59
1,Female,26-35,Married,3,2,2,118
1,Female,26-35,Married,3,2,2,108
1,Male,26-35,Single,4,2,2,129
,Male,16-25,Single,1,3,2,0
1,Male,16-25,Single,3,4,2,139
1,Female,16-25,Single,,2,4,65
1,Female,26-35,Married,4,3,2,99
1,Male,16-25,Single,2,2,2,118
1,Male,36-45,Married,3,2,2,119
,Female,26-35,Married,3,4,2,0
,Female,26-35,Married,3,4,2,0
1,Female,26-35,Single,3,2,4,78
,Female,16-25,Single,2,4,3,138
1,Female,26-35,Married,,4,3,269
1,Female,36-45,Single,2,2,2,85
,Female,26-35,Single,2,3,3,0
,Female,26-35,Married,2,2,2,0
,Female,26-35,Married,2,2,2,99
1,Female,16-25,Single,3,3,2,298
1,Female,26-35,Married,3,2,2,250
,Female,16-25,Single,3,4,2,56
,Female,36-45,Single,3,2,2,0
1,Female,16-25,Single,3,5,3,66
,Female,36-45,Unknown,,2,,145
1,Female,26-35,Single,3,4,2,249
1,Male,46-55,Single,2,4,2,78
1,Female,26-35,Married,3,2,2,78
1,Male,16-25,Single,3,2,2,89.9
1,Female,26-35,Married,4,2,2,59
1,Male,26-35,Single,1,4,2,80
1,Female,16-25,Single,3,4,2,78
,Male,26-35,Married,3,1,2,0
1,Female,26-35,Married,3,1,2,59
1,Female,26-35,Single,2,2,3,36.8
,Male,26-35,Married,3,1,2,0
,Female,26-35,Single,3,2,3,65
1,Female,26-35,Married,3,1,3,39
1,Female,36-45,Married,3,1,2,78
,Female,36-45,Married,3,1,2,28.8
1,Male,16-25,Single,3,1,2,59.9
1,Female,16-25,Single,2,2,3,69
,Male,26-35,Married,3,1,2,179
1,Male,36-45,Married,3,2,2,0
1,Female,26-35,Single,3,1,2,79.9
1,Female,26-35,Married,3,3,2,69.9
1,Female,36-45,Married,4,1,2,298
,Female,36-45,Married,4,1,2,0
1,Female,26-35,Single,3,1,2,59.9
1,Female,16-25,Unknown,,1,,79
1,Female,26-35,Single,3,2,2,79.9
1,Female,26-35,Single,3,2,2,69.9
,Female,26-35,Single,3,1,2,158
1,Female,36-45,Married,3,1,2,89
,Male,26-35,Single,3,4,2,0
,Male,26-35,Single,3,4,2,0
,Male,26-35,Single,3,4,2,0
1,Female,26-35,Married,4,2,2,129
1,Female,26-35,Married,3,3,2,128
1,Female,>=56,Married,4,4,2,139
1,Male,26-35,Single,3,2,3,269
,Male,26-35,Single,3,2,3,55
,Female,26-35,Married,,1,4,98
,Female,>=56,Married,4,1,2,0
1,Female,26-35,Married,2,1,2,245
1,Female,26-35,Married,2,1,2,99
,Female,26-35,Single,3,3,2,0
1,Female,26-35,Married,3,1,2,298
1,Female,26-35,Married,3,2,2,0
1,Female,36-45,Single,3,4,2,79
1,Female,36-45,Married,4,1,2,60
1,Male,26-35,Married,4,,2,89
1,Female,26-35,Single,3,3,2,149
1,Male,16-25,Single,3,2,2,139
1,Female,26-35,Married,3,1,1,178
1,Female,26-35,Single,3,4,2,388
1,Female,36-45,Single,3,2,2,85
,Female,26-35,Single,3,3,3,0
1,Female,26-35,Single,3,1,2,99
1,Female,26-35,Single,3,1,2,188
,Female,36-45,Married,3,2,2,0
1,Male,36-45,Married,3,2,2,99
,Male,16-25,Single,3,1,2,78
1,Female,16-25,Married,3,3,2,188
,Female,16-25,Married,3,3,2,0
,Female,16-25,Married,3,3,2,0
,Male,26-35,Single,3,4,2,185
1,Female,26-35,Single,4,1,2,99.9
,Female,26-35,Married,2,2,2,0
1,Female,36-45,Married,4,1,2,159
1,Female,36-45,Married,3,2,2,150
1,Male,26-35,Married,3,4,2,179
1,Male,26-35,Married,3,4,2,298
1,Male,26-35,Married,3,2,2,99
1,Female,26-35,Single,2,1,2,158
1,Female,26-35,Single,4,1,2,59.9
1,Female,26-35,Single,4,1,2,79.9
1,Male,36-45,Single,4,1,2,99.9
,Male,36-45,Single,2,1,2,58
1,Female,16-25,Single,3,,2,118
1,Female,26-35,Single,3,2,3,198
1,Female,26-35,Single,3,2,2,298
1,Male,16-25,Single,3,2,2,59.9
1,Male,26-35,Married,3,3,3,59.9
1,Female,26-35,Single,3,2,2,119
1,Male,26-35,Married,2,2,2,78
1,Female,26-35,Single,3,3,3,59.9
,Male,26-35,Unknown,,4,,0
,Male,26-35,Unknown,,4,,0
,Male,26-35,Unknown,,4,,0
,Male,36-45,Single,3,2,2,79.9
,Female,26-35,Married,3,1,2,0
1,Male,26-35,Married,4,1,2,139.9
1,Female,16-25,Unknown,,4,,99
1,Male,26-35,Single,2,2,2,138
,Female,16-25,Single,3,3,2,145
1,Female,36-45,Unknown,,,,89
1,Female,36-45,Unknown,,,,85
,Female,36-45,Unknown,,,,0
1,Male,26-35,Single,3,1,2,298
1,Female,36-45,Married,2,2,3,78
1,Female,26-35,Married,2,4,2,160
1,Female,16-25,Single,3,1,3,59.9
1,Female,16-25,Single,3,2,3,245
1,Female,26-35,Unknown,,1,,78
1,Female,16-25,Single,3,2,3,99
1,Male,16-25,Single,1,4,2,76
1,Female,16-25,Single,3,2,2,118
1,Female,16-25,Single,3,2,2,178
1,Female,16-25,Single,2,,3,89
,Female,26-35,Married,3,4,2,119
1,Female,36-45,Married,4,1,2,59.9
,Male,46-55,Married,,4,,0
1,Female,36-45,Married,,5,,89
,Female,26-35,Single,3,2,3,0
,Female,46-55,Married,3,2,3,78
1,Female,16-25,Unknown,,2,,99.9
1,Male,36-45,Married,4,4,1,239
1,Female,26-35,Married,3,2,2,78
1,Female,16-25,Single,2,3,2,89
1,Female,16-25,Single,3,1,2,185
1,Male,16-25,Single,3,2,3,49
1,Female,26-35,Married,3,2,2,298
,Male,46-55,Married,3,4,2,58
1,Male,26-35,Single,3,3,2,94.9
1,Female,36-45,Married,1,4,2,69
1,Female,26-35,Married,3,3,2,119
1,Male,26-35,Single,3,4,3,78
,Female,36-45,Married,3,3,2,0
1,Female,16-25,Married,2,4,2,299
,Female,16-25,Married,2,4,2,0
,Female,16-25,Married,2,4,2,0
,Female,16-25,Married,2,4,2,0
1,Female,16-25,Unknown,2,2,,79.9
1,Male,16-25,Single,3,1,3,330
1,Female,>=56,Unknown,,2,,209
,Female,26-35,Single,3,2,2,0
1,Female,26-35,Married,4,1,2,245
1,Female,36-45,Married,3,1,2,79.9
1,Male,26-35,Married,4,3,2,59
1,Female,36-45,Married,3,3,2,89
,Male,26-35,Single,4,1,2,99
1,Female,26-35,Single,3,2,3,109
1,Female,36-45,Married,3,2,2,79.9
1,Female,36-45,Married,3,2,2,55
1,Male,46-55,Married,,4,,78
1,Female,36-45,Married,3,2,3,59
1,Female,26-35,Single,3,2,3,298
,Male,46-55,Single,3,2,2,0
1,Male,46-55,Single,,3,3,167
1,Female,26-35,Single,3,4,2,118
1,Male,26-35,Single,2,3,3,0
,Male,26-35,Married,4,1,2,129
1,Female,26-35,Married,4,2,3,299
1,Male,26-35,Married,4,1,2,69
,Male,16-25,Unknown,,2,,66
1,Female,26-35,Married,3,2,2,99
1,Female,36-45,Single,3,2,2,245
1,Female,36-45,Married,3,1,3,85
1,Female,16-25,Married,2,3,3,78
1,Female,16-25,Married,2,3,3,69
1,Female,26-35,Married,3,4,2,178
1,Female,26-35,Married,2,4,3,59.9
1,Female,26-35,Married,4,2,2,245
1,Male,26-35,Married,2,4,2,89
1,Female,26-35,Single,3,2,2,79
1,Male,16-25,Married,3,2,2,69.9
,Male,36-45,Married,4,1,2,98
1,Male,26-35,Married,2,2,2,59
1,Female,46-55,Unknown,,3,,79
1,Female,26-35,Married,3,1,2,65
1,Female,26-35,Married,3,1,2,69
1,Female,26-35,Married,3,1,2,298
1,Female,36-45,Married,3,3,2,79.9
1,Male,26-35,Married,3,3,2,178
1,Male,26-35,Married,3,1,2,59
1,Female,46-55,Married,,3,3,99
1,Female,36-45,Married,4,1,2,179
1,Male,26-35,Married,3,,2,79.9
1,Male,>=56,Married,3,1,2,355
1,Female,26-35,Single,3,1,2,298
1,Female,16-25,Single,2,2,2,36
,Female,36-45,Unknown,,1,,0
1,Female,26-35,Married,3,4,2,298
1,Female,26-35,Single,2,2,3,85
1,Female,26-35,Single,3,1,3,100
1,Female,16-25,Married,4,2,3,159
,Male,26-35,Married,,3,4,0
1,Female,36-45,Married,4,1,2,69.9
1,Female,16-25,Single,2,,3,69.9
1,Female,16-25,Single,3,4,2,89
1,Female,16-25,Single,3,2,2,150
,Female,16-25,Single,3,2,2,0
1,Female,26-35,Married,3,2,2,118
1,Female,26-35,Married,2,3,3,298
1,Female,26-35,Single,3,2,2,139.9
1,Female,36-45,Married,2,,2,69
1,Female,26-35,Single,,4,3,85
1,Female,26-35,Married,3,2,3,238
1,Male,26-35,Single,4,3,2,0
1,Female,16-25,Married,2,3,3,76
1,Female,16-25,Single,3,1,2,79.9
,Male,16-25,Unknown,3,,,0
1,Female,36-45,Married,2,2,2,0
1,Female,16-25,Single,3,2,2,69.9
1,Male,16-25,Single,3,2,2,69
1,Female,26-35,Single,3,2,2,336
1,Female,26-35,Single,3,2,2,39.9
1,Female,16-25,Single,2,2,3,79
,Female,16-25,Married,2,2,3,59
1,Female,36-45,Married,3,1,2,129
1,Male,16-25,Married,2,4,3,95
1,Female,16-25,Unknown,,,,49
,Female,26-35,Married,4,1,1,0
1,Female,26-35,Married,3,2,2,239
1,Female,26-35,Single,3,3,3,139.9
1,Female,26-35,Single,3,3,3,79.9
,Female,16-25,Single,3,1,2,0
,Female,16-25,Single,3,1,2,0
,Female,16-25,Single,3,1,2,64.9
,Female,16-25,Single,3,1,2,0
1,Female,26-35,Married,3,2,2,79.9
1,Female,36-45,Single,1,1,2,89
1,Male,26-35,Married,4,2,2,298
1,Female,26-35,Married,4,3,2,178
1,Male,16-25,Single,3,2,4,299
1,Male,26-35,Married,3,2,3,34.9
1,Female,36-45,Married,3,3,2,298
,Female,36-45,Married,3,3,2,0
1,Female,26-35,Married,3,1,3,166
,Female,16-25,Single,2,5,2,118
1,Female,16-25,Single,3,3,2,170
1,Female,16-25,Single,2,3,3,65
1,Male,26-35,Single,3,1,2,75
1,Female,26-35,Married,4,2,2,109
,Female,16-25,Single,2,4,2,80
1,Female,16-25,Single,3,2,4,158
,Female,36-45,Married,3,2,2,49
1,Female,26-35,Single,3,3,3,178
1,Female,26-35,Single,2,,2,130
,Male,26-35,Married,3,2,2,0
1,Male,16-25,Married,3,2,2,300
1,Female,36-45,Single,1,4,2,59
1,Male,26-35,Married,4,1,2,139
1,Female,36-45,Married,3,1,3,85
1,Male,16-25,Married,3,4,2,23
1,Female,36-45,Single,3,2,2,198
1,Female,26-35,Married,3,4,2,150
1,Male,26-35,Single,2,3,2,79
1,Female,46-55,Unknown,,3,,139
1,Female,26-35,Married,3,1,2,69
1,Female,26-35,Married,3,1,2,139
1,Female,36-45,Single,3,2,2,69
1,Male,26-35,Single,3,,2,78
1,Male,26-35,Single,4,1,2,139
,Female,16-25,Unknown,3,4,,0
1,Male,16-25,Single,2,2,2,85
1,Female,16-25,Single,3,3,3,65
1,Female,36-45,Married,3,2,2,355
1,Female,46-55,Married,2,4,2,168
1,Male,26-35,Married,3,4,2,66
1,Female,16-25,Single,3,2,3,69
1,Female,16-25,Single,3,2,3,69
,Female,16-25,Single,3,1,2,180
1,Female,16-25,Married,,2,3,49
1,Female,36-45,Married,,5,3,79.9
1,Female,26-35,Single,4,3,2,298
1,Female,26-35,Single,4,3,2,178
1,Female,36-45,Married,4,1,3,180
1,Female,36-45,Married,4,1,3,298
1,Male,16-25,Single,2,3,2,299
1,Female,16-25,Married,3,2,3,85
,Female,>=56,Married,4,2,1,0
,Female,>=56,Married,4,2,1,0
1,Female,>=56,Married,4,2,1,78
1,Female,26-35,Single,3,2,2,69
1,Male,26-35,Married,2,2,2,199
,Male,26-35,Married,2,2,2,238
1,Female,26-35,Single,3,1,2,298
,Female,46-55,Married,3,1,2,128.4
1,Female,36-45,Married,3,2,3,49
1,Female,16-25,Single,2,2,3,78
,Female,16-25,Single,3,2,2,145
1,Female,36-45,Married,3,,2,79.9
,Male,16-25,Single,3,2,3,0
1,Male,26-35,Married,1,2,2,158
1,Male,16-25,Married,3,1,3,69
1,Female,26-35,Married,4,3,2,79
1,Female,36-45,Married,3,2,1,178
1,Female,26-35,Single,,5,3,66
1,Female,>=56,Unknown,,3,,209
1,Female,16-25,Single,,2,3,119
1,Male,16-25,Single,3,4,2,0
1,Female,16-25,Married,3,2,2,185
1,Male,26-35,Single,3,2,2,238
1,Female,16-25,Single,3,1,3,89
,Female,26-35,Married,3,1,2,79
1,Female,26-35,Married,4,1,2,59.9
1,Female,26-35,Married,3,2,2,0
,Female,26-35,Married,3,2,2,0
1,Female,16-25,Married,1,3,2,159
,Female,16-25,Married,1,3,2,0
1,Female,16-25,Married,1,3,2,178
1,Female,46-55,Unknown,,3,,69
1,Female,26-35,Married,3,1,3,65
,Female,36-45,Unknown,,2,,65
1,Female,36-45,Single,3,2,3,59.9
1,Female,26-35,Married,,2,3,125
1,Male,16-25,Single,3,2,2,98
1,Male,36-45,Married,4,3,2,139
1,Female,36-45,Married,3,4,2,129
1,Female,16-25,Single,2,,2,69.9
,Female,>=56,Married,3,1,3,55
1,Female,26-35,Single,3,4,3,78
1,Male,26-35,Married,3,2,2,89
1,Female,36-45,Married,4,2,2,298
1,Female,26-35,Unknown,3,3,,167
1,Male,16-25,Single,2,,2,298
1,Female,36-45,Married,3,,2,139
1,Female,36-45,Married,3,4,2,59
1,Female,16-25,Single,2,2,3,85
1,Female,26-35,Single,4,2,3,79.9
1,Female,36-45,Married,3,4,2,258
1,Female,36-45,Married,2,2,,100
,Male,36-45,Unknown,,2,,0
1,Male,36-45,Married,4,2,2,79
1,Male,26-35,Married,3,2,2,148
,Female,26-35,Married,3,2,2,0
,Female,26-35,Married,3,2,2,0
1,Female,16-25,Single,3,3,2,58
1,Male,16-25,Single,3,2,3,191
1,Female,26-35,Single,3,2,2,178
1,Female,26-35,Single,3,2,2,298
1,Male,26-35,Single,3,2,3,78
1,Male,16-25,Single,3,2,2,148
1,Male,26-35,Married,3,2,2,298
1,Male,16-25,Single,3,2,2,59.9
,Female,26-35,Single,3,2,3,0
1,Female,16-25,Single,2,2,2,139
1,Male,26-35,Single,3,1,2,238
1,Female,26-35,Unknown,,3,,145
1,Female,16-25,Married,2,2,3,200
1,Female,46-55,Married,3,1,2,129
1,Female,46-55,Married,3,1,2,0
1,Male,16-25,Single,3,1,2,79.9
1,Female,26-35,Married,3,3,2,89
,Female,36-45,Married,3,2,2,0
1,Female,26-35,Single,3,1,3,69.9
1,Female,26-35,Married,4,2,2,228
1,Female,26-35,Married,3,2,2,69
,Female,16-25,Married,3,2,2,0
1,Female,26-35,Married,3,4,2,209
1,Female,26-35,Unknown,,2,,309
1,Female,16-25,Single,3,1,2,59.9
,Female,26-35,Single,2,4,2,0
1,Female,26-35,Married,3,2,2,105
1,Female,36-45,Unknown,,2,,49.9
1,Female,26-35,Single,3,3,2,52
1,Female,26-35,Married,4,2,2,49
1,Female,26-35,Married,4,1,2,79.9
1,Male,26-35,Married,3,3,2,0
1,Male,>=56,Unknown,,1,,49
1,Female,36-45,Married,3,3,2,198
1,Female,>=56,Married,3,2,3,109
1,Female,26-35,Single,3,,3,298
,Female,26-35,Single,3,2,2,99
1,Female,36-45,Married,3,1,2,150
1,Female,36-45,Married,3,1,2,119
1,Male,36-45,Married,4,1,2,59.9
,Male,36-45,Married,2,4,,0
,Male,36-45,Married,2,4,,0
,Male,36-45,Married,2,4,,0
1,Male,16-25,Married,4,1,2,59
,Female,>=56,Single,3,5,2,230
1,Female,16-25,Single,1,3,2,109
,Female,46-55,Single,3,2,2,0
1,Female,26-35,Married,3,1,2,300
1,Male,26-35,Single,3,,3,78
1,Female,46-55,Married,2,2,3,298
1,Female,36-45,Unknown,,2,,39
,Female,16-25,Single,2,2,3,0
,Female,16-25,Single,2,2,3,0
,Female,16-25,Single,2,2,3,0
1,Female,36-45,Unknown,3,1,,298
,Female,36-45,Single,3,4,3,182
,Male,26-35,Single,4,,2,250
1,Male,16-25,Single,3,1,2,59
1,Male,16-25,Single,3,1,2,39
1,Male,36-45,Single,2,2,2,300
1,Female,26-35,Married,3,1,3,298
1,Female,26-35,Single,3,2,2,0
1,Male,46-55,Married,3,2,3,69
,Female,16-25,Single,3,2,3,145
1,Female,26-35,Married,3,1,2,336
1,Female,16-25,Single,,2,3,68
1,Female,26-35,Married,2,3,4,99
1,Female,36-45,Married,4,2,2,12
1,Male,16-25,Single,3,2,2,59.9
,Female,>=56,Married,3,4,2,69
1,Female,>=56,Unknown,,2,,118
,Female,>=56,Unknown,,2,,0
1,Female,26-35,Single,3,1,2,149
1,Female,26-35,Single,4,1,2,298
,Female,16-25,Single,2,4,2,46
,Male,46-55,Married,2,2,2,78
,Male,26-35,Married,3,2,2,0
,Female,16-25,Unknown,2,3,,69
1,Female,26-35,Married,3,2,2,78
1,Female,26-35,Unknown,,3,,78
1,Female,46-55,Married,3,4,2,190
1,Male,16-25,Single,2,1,3,79.8
,Female,16-25,Single,,2,3,52
,Female,16-25,Single,,2,3,0
1,Female,26-35,Single,2,2,2,85
1,Female,26-35,Single,3,1,2,245
1,Female,26-35,Unknown,,2,,138
,Female,>=56,Single,3,2,3,65
,Female,26-35,Married,3,1,2,68
1,Female,16-25,Single,3,3,3,69
1,Male,26-35,Single,4,2,2,139
,Female,16-25,Married,,2,3,59
1,Female,46-55,Married,3,3,2,238
1,Female,16-25,Unknown,,,,68
1,Male,36-45,Married,4,2,2,59
1,Female,36-45,Married,3,2,2,139
,Female,26-35,Married,3,1,2,0
1,Female,26-35,Single,3,1,2,245
,Female,36-45,Single,,2,3,58
1,Female,26-35,Married,3,2,2,99
,Female,26-35,Single,3,3,3,95
,Female,26-35,Single,3,3,3,69
1,Female,26-35,Single,4,2,2,79.9
,Female,26-35,Single,4,2,2,78
1,Female,26-35,Single,4,2,2,198
1,Male,>=56,Single,2,3,3,149
1,Male,>=56,Single,2,3,3,149
1,Male,36-45,Married,2,4,2,79.9
1,Female,16-25,Single,2,4,2,69
1,Female,16-25,Single,3,2,2,78
1,Female,26-35,Married,3,4,2,139
1,Female,16-25,Single,3,,3,135
1,Female,16-25,Single,3,4,2,65
1,Female,26-35,Single,3,2,2,298
1,Female,>=56,Single,2,5,3,69
1,Female,16-25,Single,3,1,2,59.9
1,Female,16-25,Single,3,,2,118
1,Male,36-45,Married,4,3,2,178
1,Male,36-45,Married,4,3,2,139
,Female,36-45,Married,2,2,2,116
,Male,26-35,Single,3,2,1,228
,Female,36-45,Married,3,3,2,49
1,Female,16-25,Married,2,5,2,138
1,Female,46-55,Married,4,1,2,99
,Female,26-35,Single,3,3,2,49.9
1,Female,16-25,Single,3,2,3,49
1,Female,26-35,Single,2,,3,149
,Female,26-35,Married,3,4,2,145
1,Male,26-35,Single,3,2,2,79.9
1,Male,>=56,Married,3,2,2,150
1,Female,36-45,Single,3,2,4,38
1,Female,16-25,Single,3,,3,298
1,Female,16-25,Single,3,,3,100
1,Female,46-55,Unknown,,2,,98
,Female,16-25,Single,3,4,2,0
,Male,26-35,Married,2,3,2,0
,Male,26-35,Married,2,3,2,0
,Male,26-35,Married,2,3,2,0
1,Male,26-35,Married,2,3,2,500
1,Female,26-35,Single,2,5,2,66
,Male,46-55,Unknown,,4,,38
1,Female,26-35,Married,3,2,2,59
,Female,36-45,Married,3,1,2,119
,Female,36-45,Married,2,4,2,0
,Female,36-45,Married,2,4,2,0
1,Female,36-45,Married,2,4,2,78
1,Female,26-35,Single,3,2,2,191
1,Male,16-25,Single,2,2,2,298
,Female,26-35,Single,2,4,3,0
1,Female,26-35,Single,2,4,3,89
1,Female,36-45,Single,4,,3,59
,Female,46-55,Single,,1,3,48
,Female,26-35,Unknown,,2,,98
1,Female,16-25,Married,,4,4,99
1,Male,26-35,Single,3,2,2,139
1,Male,16-25,Single,3,4,2,34.9
1,Female,26-35,Married,4,2,2,298
,Female,36-45,Single,3,2,3,108
,Female,>=56,Married,,,,0
1,Female,26-35,Single,2,4,3,158
1,Female,16-25,Single,3,3,3,336
1,Male,26-35,Single,4,2,2,93.5
1,Male,26-35,Single,4,2,2,139
,Female,16-25,Single,2,1,3,0
1,Female,26-35,Married,3,2,3,298
1,Female,46-55,Married,3,1,2,109
,Female,26-35,Married,3,1,2,0
1,Female,16-25,Single,2,2,2,79
1,Female,26-35,Single,3,2,2,129
