"Date","Model","Sales","COGS","RD"
2012-04-01,1,19200,12011,0
2012-04-02,1,18400,10178,0
2012-04-03,1,19000,9296,0
2012-04-04,1,22500,10313,0
2012-04-05,1,22700,10720,0
2012-04-06,1,21900,10245,0
2012-04-07,1,19000,10516,0
2012-04-08,1,18800,9905,0
2012-04-09,1,20500,10651,0
2012-04-10,1,19300,10379,0
2012-04-11,1,20200,10514,0
2012-04-12,1,19900,10310,0
2012-04-13,1,20100,10107,0
2012-04-14,1,17500,9360,0
2012-04-15,1,19600,9970,0
2012-04-16,1,19900,9563,0
2012-04-17,1,20700,10309,0
2012-04-18,1,19700,10308,0
2012-04-19,1,19200,8612,0
2012-04-20,1,19300,10104,0
2012-04-21,1,19900,10307,0
2012-04-22,1,19000,8951,0
2012-04-23,1,21400,9289,0
2012-04-24,1,17500,10035,0
2012-04-25,1,16800,8746,0
2012-04-26,1,19700,9627,0
2012-04-27,1,18000,9017,0
2012-04-28,1,17400,8610,0
2012-04-29,1,20000,11050,0
2012-04-30,1,19700,10033,0
2012-05-01,1,18800,9490,0
2012-05-02,1,16400,9964,0
2012-05-03,1,18800,9286,0
2012-05-04,1,18900,8947,0
2012-05-05,1,17000,9421,0
2012-05-06,1,16800,9827,0
2012-05-07,1,19200,8675,0
2012-05-08,1,18900,9759,0
2012-05-09,1,19900,7997,0
2012-05-10,1,20800,9826,0
2012-05-11,1,19300,8809,0
2012-05-12,1,18100,9554,0
2012-05-13,1,20100,8876,0
2012-05-14,1,16900,8944,0
2012-05-15,1,17700,10028,0
2012-05-16,1,17800,10231,0
2012-05-17,1,14800,8875,0
2012-05-18,1,18700,7181,0
2012-05-19,1,18700,9484,0
2012-05-20,1,16100,8535,0
2012-05-21,1,19200,10838,0
2012-05-22,1,15600,8874,0
2012-05-23,1,17300,9347,0
2012-05-24,1,15100,7992,0
2012-05-25,1,17800,8940,0
2012-05-26,1,16500,9617,0
2012-05-27,1,17500,8804,0
2012-05-28,1,18800,7517,0
2012-05-29,1,17100,7652,0
2012-05-30,1,16300,8668,0
2012-05-31,1,18400,7246,0
2012-06-01,1,16500,8126,0
2012-06-02,1,18200,8870,0
2012-06-03,1,16800,7313,0
2012-06-04,1,17200,7719,0
2012-06-05,1,19200,7854,0
2012-06-06,1,16700,7583,0
2012-06-07,1,15600,7921,0
2012-06-08,1,15400,8530,0
2012-06-09,1,16500,7582,0
2012-06-10,1,16300,9883,0
2012-06-11,1,17100,7784,0
2012-06-12,1,16900,8935,0
2012-06-13,1,16600,7851,0
2012-06-14,1,17000,7377,0
2012-06-15,1,15200,8866,0
2012-06-16,1,15300,8663,0
2012-06-17,1,14000,7647,0
2012-06-18,1,17000,7918,0
2012-06-19,1,16500,8256,0
2012-06-20,1,16400,8391,0
2012-06-21,1,17500,9067,0
2012-06-22,1,15900,6225,0
2012-06-23,1,14600,7578,0
2012-06-24,1,15000,5819,0
2012-06-25,1,14300,7442,0
2012-06-26,1,15600,7374,0
2012-06-27,1,17100,7983,0
2012-06-28,1,15200,9268,0
2012-06-29,1,16700,9065,0
2012-06-30,1,17700,8185,0
2012-07-01,1,15000,7644,0
2012-07-02,1,13700,8049,0
2012-07-03,1,15200,7846,0
2012-07-04,1,15800,7846,0
2012-07-05,1,15100,7304,0
2012-07-06,1,15500,7913,0
2012-07-07,1,14600,7304,0
2012-07-08,1,15700,7371,0
2012-07-09,1,15300,6492,0
2012-07-10,1,15500,7303,0
2012-07-11,1,15200,7100,0
2012-07-12,1,14900,6762,0
2012-07-13,1,13800,6897,0
2012-07-14,1,14700,7775,0
2012-07-15,1,14100,6288,0
2012-07-16,1,15200,7369,0
2012-07-17,1,15200,6828,0
2012-07-18,1,12700,7233,0
2012-07-19,1,14900,7842,0
2012-07-20,1,15200,6422,0
2012-07-21,1,13200,7503,0
2012-07-22,1,13700,7706,0
2012-07-23,1,14800,7638,0
2012-07-24,1,12900,7164,0
2012-07-25,1,14200,7435,0
2012-07-26,1,13300,8043,0
2012-07-27,1,12700,7502,0
2012-07-28,1,16300,7096,0
2012-07-29,1,14800,5676,0
2012-07-30,1,14000,7230,0
2012-07-31,1,14700,7433,0
2012-08-01,1,13700,6081,0
2012-08-02,1,13200,7297,0
2012-08-03,1,13900,6351,0
2012-08-04,1,14500,6216,0
2012-08-05,1,12800,7026,0
2012-08-06,1,14400,6958,0
2012-08-07,1,11800,7161,0
2012-08-08,1,14500,7566,0
2012-08-09,1,13000,7025,0
2012-08-10,1,14100,6687,0
2012-08-11,1,13100,6687,0
2012-08-12,1,13200,6079,0
2012-08-13,1,14800,6957,0
2012-08-14,1,15100,6551,0
2012-08-15,1,13100,7834,0
2012-08-16,1,10600,6686,0
2012-08-17,1,14000,6888,0
2012-08-18,1,12600,6213,0
2012-08-19,1,16000,6685,0
2012-08-20,1,13100,6415,0
2012-08-21,1,13800,5739,0
2012-08-22,1,11800,6347,0
2012-08-23,1,13200,5266,0
2012-08-24,1,14200,6617,0
2012-08-25,1,13000,6211,0
2012-08-26,1,11100,6211,0
2012-08-27,1,11300,6211,0
2012-08-28,1,12800,6211,0
2012-08-29,1,10700,6548,0
2012-08-30,1,12000,6885,0
2012-08-31,1,13100,6480,0
2012-09-01,1,10800,5737,0
2012-09-02,1,11400,5602,0
2012-09-03,1,11600,6074,0
2012-09-04,1,11200,6681,0
2012-09-05,1,11700,6411,0
2012-09-06,1,12600,6816,0
2012-09-07,1,11200,5803,0
2012-09-08,1,14600,5871,0
2012-09-09,1,11500,6680,0
2012-09-10,1,13200,6410,0
2012-09-11,1,11600,4993,0
2012-09-12,1,10900,6747,0
2012-09-13,1,13100,6140,0
2012-09-14,1,12800,6207,0
2012-09-15,1,11300,5667,0
2012-09-16,1,11700,6341,0
2012-09-17,1,12200,5936,0
2012-09-18,1,12400,6543,0
2012-09-19,1,13400,6408,0
2012-09-20,1,9200,6206,0
2012-09-21,1,11200,6003,0
2012-09-22,1,8600,4654,0
2012-09-23,1,11000,7217,0
2012-09-24,1,10900,7419,0
2012-09-25,1,11800,6272,0
2012-09-26,1,13700,6069,0
2012-09-27,1,13400,5934,0
2012-09-28,1,12100,6406,0
2012-09-29,1,11300,5529,0
2012-09-30,1,11900,5124,0
2012-10-01,1,11600,5529,0
2012-10-02,1,11600,4989,0
2012-10-03,1,10800,6540,0
2012-10-04,1,11700,5191,0
2012-10-05,1,10800,4989,0
2012-10-06,1,10900,5460,0
2012-10-07,1,9600,5123,0
2012-10-08,1,10800,6674,0
2012-10-09,1,10500,5999,0
2012-10-10,1,10000,5190,0
2012-10-11,1,10200,5460,0
2012-10-12,1,11500,4920,0
2012-10-13,1,9300,4650,0
2012-10-14,1,10900,4987,0
2012-10-15,1,10100,5998,0
2012-10-16,1,10700,5796,0
2012-10-17,1,11600,4717,0
2012-10-18,1,9500,5458,0
2012-10-19,1,11100,5525,0
2012-10-20,1,11400,4312,0
2012-10-21,1,11300,5727,0
2012-10-22,1,10600,5592,0
2012-10-23,1,11000,4783,0
2012-10-24,1,11900,4918,0
2012-10-25,1,11100,4851,0
2012-10-26,1,10500,4985,0
2012-10-27,1,8400,6400,0
2012-10-28,1,10700,5861,0
2012-10-29,1,11000,6197,0
2012-10-30,1,9000,5119,0
2012-10-31,1,10800,6736,0
2012-11-01,1,9400,4647,0
2012-11-02,1,9200,4917,0
2012-11-03,1,10400,3906,0
2012-11-04,1,10300,4781,0
2012-11-05,1,10600,6263,0
2012-11-06,1,11200,5387,0
2012-11-07,1,10400,5185,0
2012-11-08,1,9900,4579,0
2012-11-09,1,9900,5050,0
2012-11-10,1,9000,5454,0
2012-11-11,1,10300,5790,0
2012-11-12,1,9700,5588,0
2012-11-13,1,11600,4915,0
2012-11-14,1,9900,4645,0
2012-11-15,1,10200,4780,0
2012-11-16,1,9200,4443,0
2012-11-17,1,9900,5587,0
2012-11-18,1,9500,4510,0
2012-11-19,1,8500,5048,0
2012-11-20,1,9400,4711,0
2012-11-21,1,7800,4106,0
2012-11-22,1,9800,4577,0
2012-11-23,1,9200,5048,0
2012-11-24,1,9200,4711,0
2012-11-25,1,9200,4643,0
2012-11-26,1,9200,4711,0
2012-11-27,1,9700,3903,0
2012-11-28,1,10200,4239,0
2012-11-29,1,9600,4037,0
2012-11-30,1,8500,3970,0
2012-12-01,1,8300,4710,0
2012-12-02,1,9000,3902,0
2012-12-03,1,9900,4709,0
2012-12-04,1,9500,3296,0
2012-12-05,1,10100,3834,0
2012-12-06,1,8600,4843,0
2012-12-07,1,8700,4978,0
2012-12-08,1,9900,5247,0
2012-12-09,1,9500,4305,0
2012-12-10,1,7400,4103,0
2012-12-11,1,10000,3632,0
2012-12-12,1,9100,4506,0
2012-12-13,1,9200,4640,0
2012-12-14,1,8400,4909,0
2012-12-15,1,9400,4506,0
2012-12-16,1,8800,3564,0
2012-12-17,1,9700,4438,0
2012-12-18,1,9500,5178,0
2012-12-19,1,9200,5177,0
2012-12-20,1,8900,4774,0
2012-12-21,1,6900,4101,0
2012-12-22,1,10700,4773,0
2012-12-23,1,11000,4235,0
2012-12-24,1,9300,4773,0
2012-12-25,1,9000,5244,0
2012-12-26,1,8800,4706,0
2012-12-27,1,9500,4638,0
2012-12-28,1,8200,4235,0
2012-12-29,1,7600,4100,0
2012-12-30,1,8200,4638,0
2012-12-31,1,7400,4100,0
2013-01-01,1,9700,4436,0
2013-01-02,1,7700,4167,0
2013-01-03,1,7400,3696,0
2013-01-04,1,8100,3763,0
2013-01-05,1,7600,3225,0
2013-01-06,1,9900,4166,0
2013-01-07,1,8900,3830,0
2013-01-08,1,7700,4031,0
2013-01-09,1,8100,4636,0
2013-01-10,1,7300,3359,0
2013-01-11,1,6900,4165,0
2013-01-12,1,7400,3964,0
2013-01-13,1,8900,5240,0
2013-01-14,1,8600,3023,0
2013-01-15,1,7000,4568,0
2013-01-16,1,8100,4702,0
2013-01-17,1,8200,5508,0
2013-01-18,1,6400,3560,0
2013-01-19,1,8500,3963,0
2013-01-20,1,8300,4366,0
2013-01-21,1,7100,4500,0
2013-01-22,1,7300,3761,0
2013-01-23,1,7200,3895,0
2013-01-24,1,7400,4029,0
2013-01-25,1,9500,4096,0
2013-01-26,1,8700,3492,0
2013-01-27,1,9200,4700,0
2013-01-28,1,7600,3559,0
2013-01-29,1,10000,3693,0
2013-01-30,1,6900,4028,0
2013-01-31,1,7300,3625,0
2013-02-01,1,5800,3827,0
2013-02-02,1,7100,3222,0
2013-02-03,1,9300,3826,0
2013-02-04,1,8000,3625,0
2013-02-05,1,7700,4095,0
2013-02-06,1,6800,4229,0
2013-02-07,1,7500,4363,0
2013-02-08,1,8100,4161,0
2013-02-09,1,8600,3154,0
2013-02-10,1,8300,4228,0
2013-02-11,1,7300,4027,0
2013-02-12,1,6900,3825,0
2013-02-13,1,7100,4496,0
2013-02-14,1,6600,3556,0
2013-02-15,1,8300,3825,0
2013-02-16,1,6700,2751,0
2013-02-17,1,7500,3623,0
2013-02-18,1,7000,3422,0
2013-02-19,1,6100,3287,0
2013-02-20,1,6800,3287,0
2013-02-21,1,7500,3019,0
2013-02-22,1,7000,3220,0
2013-02-23,1,6900,3757,0
2013-02-24,1,7000,4226,0
2013-02-25,1,5800,3421,0
2013-02-26,1,6300,3220,0
2013-02-27,1,6000,3756,0
2013-02-28,1,5900,3555,0
2013-03-01,1,7000,4225,0
2013-03-02,1,5800,3890,0
2013-03-03,1,7000,2817,0
2013-03-04,1,4900,3018,0
2013-03-05,1,5700,3822,0
2013-03-06,1,7200,3822,0
2013-03-07,1,7400,2011,0
2013-03-08,1,7800,4291,0
2013-03-09,1,6400,3218,0
2013-03-10,1,6100,3755,0
2013-03-11,1,5400,2615,0
2013-03-12,1,6700,3419,0
2013-03-13,1,6900,2614,0
2013-03-14,1,7300,3419,0
2013-03-15,1,6700,3888,0
2013-03-16,1,5300,3150,0
2013-03-17,1,6600,3888,0
2013-03-18,1,7700,3150,0
2013-03-19,1,7700,3418,0
2013-03-20,1,7100,3083,0
2013-03-21,1,6100,3016,0
2013-03-22,1,7100,3351,0
2013-03-23,1,6300,4289,0
2013-03-24,1,7100,3284,0
2013-03-25,1,7800,2412,0
2013-03-26,1,7000,2613,0
2013-03-27,1,6900,2814,0
2013-03-28,1,6300,2814,0
2013-03-29,1,6100,2814,0
2013-03-30,1,6900,3149,0
2013-03-31,1,6100,3350,0
2013-04-01,1,6600,2680,0
2013-04-02,1,6200,3551,0
2013-04-03,1,5500,2746,0
2013-04-04,1,5600,3148,0
2013-04-05,1,4800,3349,0
2013-04-06,1,6200,3014,0
2013-04-07,1,5700,2679,0
2013-04-08,1,6000,2612,0
2013-04-09,1,6900,2880,0
2013-04-10,1,5000,3550,0
2013-04-11,1,6200,2411,0
2013-04-12,1,5900,3415,0
2013-04-13,1,7800,3147,0
2013-04-14,1,4500,3147,0
2013-04-15,1,6800,2745,0
2013-04-16,1,7000,3147,0
2013-04-17,1,8200,2745,0
2013-04-18,1,5300,3080,0
2013-04-19,1,5900,2812,0
2013-04-20,1,6500,2611,0
2013-04-21,1,6700,2879,0
2013-04-22,1,5600,3548,0
2013-04-23,1,5800,3079,0
2013-04-24,1,6000,2678,0
2013-04-25,1,6100,3079,0
2013-04-26,1,5200,3414,0
2013-04-27,1,7000,2744,0
2013-04-28,1,5300,2209,0
2013-04-29,1,5500,3547,0
2013-04-30,1,6000,2945,0
2013-05-01,1,5400,2878,0
2013-05-02,1,5700,2208,0
2013-05-03,1,4800,3078,0
2013-05-04,1,5700,2744,0
2013-05-05,1,5400,3145,0
2013-05-06,1,6100,2743,0
2013-05-07,1,6300,2409,0
2013-05-08,1,6500,2609,0
2013-05-09,1,6200,3278,0
2013-05-10,1,4700,2141,0
2013-05-11,1,6300,2274,0
2013-05-12,1,6000,2475,0
2013-05-13,1,5700,2876,0
2013-05-14,1,6700,4014,0
2013-05-15,1,5300,2341,0
2013-05-16,1,5700,2341,0
2013-05-17,1,4100,3411,0
2013-05-18,1,5400,2207,0
2013-05-19,1,5100,2408,0
2013-05-20,1,4900,2809,0
2013-05-21,1,4900,2407,0
2013-05-22,1,4500,2541,0
2013-05-23,1,4800,2541,0
2013-05-24,1,5600,2675,0
2013-05-25,1,6300,1939,0
2013-05-26,1,5100,2474,0
2013-05-27,1,4800,2741,0
2013-05-28,1,5600,2273,0
2013-05-29,1,5300,3811,0
2013-05-30,1,6300,2474,0
2013-05-31,1,5800,2473,0
2013-06-01,1,4200,1604,0
2013-06-02,1,4500,2005,0
2013-06-03,1,5700,2607,0
2013-06-04,1,5700,2674,0
2013-06-05,1,3000,2740,0
2013-06-06,1,6400,2206,0
2013-06-07,1,4800,2673,0
2013-06-08,1,5600,1671,0
2013-06-09,1,3900,2941,0
2013-06-10,1,5100,2339,0
2013-06-11,1,3900,2005,0
2013-06-12,1,5100,2606,0
2013-06-13,1,5800,2071,0
2013-06-14,1,4700,2740,0
2013-06-15,1,5800,2338,0
2013-06-16,1,4700,2539,0
2013-06-17,1,5100,3073,0
2013-06-18,1,4600,2739,0
2013-06-19,1,4500,2873,0
2013-06-20,1,5000,2939,0
2013-06-21,1,6400,2672,0
2013-06-22,1,4900,1269,0
2013-06-23,1,3600,3073,0
2013-06-24,1,3900,2405,0
2013-06-25,1,4200,2939,0
2013-06-26,1,4200,3206,0
2013-06-27,1,4200,2070,0
2013-06-28,1,4700,1870,0
2013-06-29,1,5000,2271,0
2013-06-30,1,4000,2003,0
2013-07-01,1,5300,1870,0
2013-07-02,1,4100,1736,0
2013-07-03,1,4700,2404,0
2013-07-04,1,5000,1469,0
2013-07-05,1,4500,2671,0
2013-07-06,1,4000,1936,0
2013-07-07,1,3900,2203,0
2013-07-08,1,4300,2270,0
2013-07-09,1,5300,2270,0
2013-07-10,1,3600,2737,0
2013-07-11,1,5100,1468,0
2013-07-12,1,4700,2403,0
2013-07-13,1,4700,1936,0
2013-07-14,1,4100,1869,0
2013-07-15,1,4700,1535,0
2013-07-16,1,4100,2002,0
2013-07-17,1,4600,2937,0
2013-07-18,1,4200,2336,0
2013-07-19,1,3900,2269,0
2013-07-20,1,4300,2402,0
2013-07-21,1,5300,1735,0
2013-07-22,1,4600,2135,0
2013-07-23,1,4000,2335,0
2013-07-24,1,4600,1735,0
2013-07-25,1,5100,1735,0
2013-07-26,1,4100,2135,0
2013-07-27,1,3300,1601,0
2013-07-28,1,5300,2669,0
2013-07-29,1,4400,1734,0
2013-07-30,1,4300,2802,0
2013-07-31,1,3300,1868,0
2013-08-01,1,4600,1601,0
2013-08-02,1,4100,2001,0
2013-08-03,1,4700,2401,0
2013-08-04,1,4100,2334,0
2013-08-05,1,3600,1934,0
2013-08-06,1,3900,2468,0
2013-08-07,1,4900,2534,0
2013-08-08,1,3200,2401,0
2013-08-09,1,3400,2134,0
2013-08-10,1,3700,2200,0
2013-08-11,1,4300,2134,0
2013-08-12,1,6000,2000,0
2013-08-13,1,3500,1733,0
2013-08-14,1,3500,2133,0
2013-08-15,1,5100,2467,0
2013-08-16,1,3300,2600,0
2013-08-17,1,3600,2067,0
2013-08-18,1,4200,1800,0
2013-08-19,1,3600,2133,0
2013-08-20,1,3800,1666,0
2013-08-21,1,3800,1933,0
2013-08-22,1,4000,1666,0
2013-08-23,1,2900,1533,0
2013-08-24,1,3700,1466,0
2013-08-25,1,4100,2266,0
2013-08-26,1,3400,2333,0
2013-08-27,1,5700,1999,0
2013-08-28,1,3700,1199,0
2013-08-29,1,3700,2132,0
2013-08-30,1,2400,1932,0
2013-08-31,1,3000,1799,0
2013-09-01,1,3900,2332,0
2013-09-02,1,4000,1666,0
2013-09-03,1,4100,1599,0
2013-09-04,1,3300,1466,0
2013-09-05,1,4000,1865,0
2013-09-06,1,2500,1932,0
2013-09-07,1,4400,2198,0
2013-09-08,1,3500,1732,0
2013-09-09,1,3000,1865,0
2013-09-10,1,3900,2065,0
2013-09-11,1,3100,1732,0
2013-09-12,1,4100,1931,0
2013-09-13,1,3500,1865,0
2013-09-14,1,3800,1398,0
2013-09-15,1,4600,1998,0
2013-09-16,1,4100,1998,0
2013-09-17,1,4300,1531,0
2013-09-18,1,4400,2264,0
2013-09-19,1,4000,2530,0
2013-09-20,1,1900,1998,0
2013-09-21,1,4600,2330,0
2013-09-22,1,3600,1664,0
2013-09-23,1,4400,2397,0
2013-09-24,1,4800,1997,0
2013-09-25,1,3100,1931,0
2013-09-26,1,2800,1997,0
2013-09-27,1,3400,2197,0
2013-09-28,1,3000,1597,0
2013-09-29,1,2800,2197,0
2013-09-30,1,2600,1997,0
2013-10-01,1,3600,2063,0
2013-10-02,1,2200,1597,0
2013-10-03,1,4000,2263,0
2013-10-04,1,2900,1997,0
2013-10-05,1,3300,1531,0
2013-10-06,1,3400,1664,0
2013-10-07,1,3400,1597,0
2013-10-08,1,4100,1198,0
2013-10-09,1,2200,1663,0
2013-10-10,1,3600,1264,0
2013-10-11,1,2900,1197,0
2013-10-12,1,2800,1663,0
2013-10-13,1,2300,1730,0
2013-10-14,1,3000,1663,0
2013-10-15,1,4400,1796,0
2013-10-16,1,3500,1730,0
2013-10-17,1,3400,1996,0
2013-10-18,1,3600,1264,0
2013-10-19,1,2600,1264,0
2013-10-20,1,3200,997,0
2013-10-21,1,3500,1729,0
2013-10-22,1,2600,1862,0
2013-10-23,1,2600,1463,0
2013-10-24,1,3200,1197,0
2013-10-25,1,2400,1596,0
2013-10-26,1,4000,1862,0
2013-10-27,1,2600,1130,0
2013-10-28,1,4200,1795,0
2013-10-29,1,2800,1463,0
2013-10-30,1,2400,1596,0
2013-10-31,1,3000,1396,0
2013-11-01,1,3600,997,0
2013-11-02,1,3500,1728,0
2013-11-03,1,2900,997,0
2013-11-04,1,3700,1130,0
2013-11-05,1,3800,1662,0
2013-11-06,1,3600,997,0
2013-11-07,1,3200,1928,0
2013-11-08,1,3300,930,0
2013-11-09,1,3200,1329,0
2013-11-10,1,3000,1396,0
2013-11-11,1,2600,1263,0
2013-11-12,1,3200,1794,0
2013-11-13,1,3700,1395,0
2013-11-14,1,3900,2326,0
2013-11-15,1,3100,1063,0
2013-11-16,1,2700,1196,0
2013-11-17,1,3200,1462,0
2013-11-18,1,2500,2060,0
2013-11-19,1,2900,797,0
2013-11-20,1,2500,1262,0
2013-11-21,1,2300,1395,0
2013-11-22,1,2200,1063,0
2013-11-23,1,3400,1395,0
2013-11-24,1,3500,1528,0
2013-11-25,1,3000,1661,0
2013-11-26,1,1800,1528,0
2013-11-27,1,3200,1461,0
2013-11-28,1,2900,1461,0
2013-11-29,1,2700,1195,0
2013-11-30,1,3500,1195,0
2013-12-01,1,2500,1461,0
2013-12-02,1,2400,996,0
2013-12-03,1,2200,1394,0
2013-12-04,1,2800,1394,0
2013-12-05,1,2900,1726,0
2013-12-06,1,3300,1328,0
2013-12-07,1,2600,1261,0
2013-12-08,1,2800,1062,0
2013-12-09,1,3100,996,0
2013-12-10,1,2600,1394,0
2013-12-11,1,2900,1128,0
2013-12-12,1,2800,1195,0
2013-12-13,1,2100,1195,0
2013-12-14,1,3000,1660,0
2013-12-15,1,3000,1792,0
2013-12-16,1,2300,1327,0
2013-12-17,1,3400,1062,0
2013-12-18,1,3800,1327,0
2013-12-19,1,3000,1593,0
2013-12-20,1,3500,1460,0
2013-12-21,1,2500,1394,0
2013-12-22,1,3600,995,0
2013-12-23,1,3000,1460,0
2013-12-24,1,2900,1327,0
2013-12-25,1,3000,1393,0
2013-12-26,1,3300,2190,0
2013-12-27,1,2400,730,0
2013-12-28,1,3300,1327,0
2013-12-29,1,3000,929,0
2013-12-30,1,3100,1260,0
2013-12-31,1,2400,1194,0
2014-01-01,1,3400,1061,0
2014-01-02,1,3000,862,0
2014-01-03,1,2300,530,0
2014-01-04,1,2500,1194,0
2014-01-05,1,2400,1725,0
2014-01-06,1,1800,1393,0
2014-01-07,1,2500,1194,0
2014-01-08,1,1900,1393,0
2014-01-09,1,1800,1326,0
2014-01-10,1,2500,862,0
2014-01-11,1,2600,862,0
2014-01-12,1,2500,1525,0
2014-01-13,1,2700,994,0
2014-01-14,1,2600,1193,0
2014-01-15,1,3000,1061,0
2014-01-16,1,1900,1591,0
2014-01-17,1,1900,1193,0
2014-01-18,1,1500,994,0
2014-01-19,1,2600,795,0
2014-01-20,1,2800,862,0
2014-01-21,1,2200,530,0
2014-01-22,1,1800,994,0
2014-01-23,1,2400,1060,0
2014-01-24,1,2800,994,0
2014-01-25,1,1700,1259,0
2014-01-26,1,2700,795,0
2014-01-27,1,2200,1392,0
2014-01-28,1,2400,1060,0
2014-01-29,1,2100,1392,0
2014-01-30,1,1500,662,0
2014-01-31,1,2600,596,0
2014-02-01,1,1500,994,0
2014-02-02,1,1700,1126,0
2014-02-03,1,2500,1060,0
2014-02-04,1,1500,994,0
2014-02-05,1,2900,927,0
2014-02-06,1,1400,1192,0
2014-02-07,1,2000,994,0
2014-02-08,1,2100,994,0
2014-02-09,1,1900,994,0
2014-02-10,1,2700,1325,0
2014-02-11,1,2100,1192,0
2014-02-12,1,3500,1192,0
2014-02-13,1,1600,596,0
2014-02-14,1,1800,1192,0
2014-02-15,1,2200,795,0
2014-02-16,1,3100,993,0
2014-02-17,1,1200,861,0
2014-02-18,1,1900,861,0
2014-02-19,1,2100,927,0
2014-02-20,1,1600,993,0
2014-02-21,1,2100,1589,0
2014-02-22,1,2300,1523,0
2014-02-23,1,2500,1059,0
2014-02-24,1,2300,794,0
2014-02-25,1,2200,993,0
2014-02-26,1,2200,1059,0
2014-02-27,1,1800,927,0
2014-02-28,1,1800,728,0
2014-03-01,1,2200,927,0
2014-03-02,1,1500,993,0
2014-03-03,1,2100,794,0
2014-03-04,1,2100,860,0
2014-03-05,1,2600,1059,0
2014-03-06,1,2000,993,0
2014-03-07,1,1900,728,0
2014-03-08,1,1600,662,0
2014-03-09,1,1500,1059,0
2014-03-10,1,2100,794,0
2014-03-11,1,1700,529,0
2014-03-12,1,1800,1059,0
2014-03-13,1,1800,1125,0
2014-03-14,1,2500,661,0
2014-03-15,1,2700,1125,0
2014-03-16,1,2000,1058,0
2014-03-17,1,1600,926,0
2014-03-18,1,2000,1058,0
2014-03-19,1,2400,661,0
2014-03-20,1,2200,926,0
2014-03-21,1,2100,1654,0
2014-03-22,1,1500,529,0
2014-03-23,1,2200,992,0
2014-03-24,1,2000,1190,0
2014-03-25,1,2100,1058,0
2014-03-26,1,3300,926,0
2014-03-27,1,1100,595,0
2014-03-28,1,2000,1190,0
2014-03-29,1,1400,661,0
2014-03-30,1,1900,1058,0
2014-03-31,1,1800,1058,0
2014-04-01,1,1600,859,0
2014-04-02,1,1300,926,0
2014-04-03,1,800,793,0
2014-04-04,1,1800,925,0
2014-04-05,1,2600,1256,0
2014-04-06,1,2100,925,0
2014-04-07,1,1800,1124,0
2014-04-08,1,2100,793,0
2014-04-09,1,2000,991,0
2014-04-10,1,1300,1520,0
2014-04-11,1,1300,1190,0
2014-04-12,1,2300,1322,0
2014-04-13,1,1500,661,0
2014-04-14,1,1800,462,0
2014-04-15,1,1600,661,0
2014-04-16,1,2400,925,0
2014-04-17,1,1800,859,0
2014-04-18,1,1500,396,0
2014-04-19,1,1200,1256,0
2014-04-20,1,1300,1189,0
2014-04-21,1,800,661,0
2014-04-22,1,1500,925,0
2014-04-23,1,1600,925,0
2014-04-24,1,1500,859,0
2014-04-25,1,1900,660,0
2014-04-26,1,1200,793,0
2014-04-27,1,2100,925,0
2014-04-28,1,1600,660,0
2014-04-29,1,2100,528,0
2014-04-30,1,1000,264,0
2014-05-01,1,900,792,0
2014-05-02,1,1500,792,0
2014-05-03,1,1700,726,0
2014-05-04,1,1600,1123,0
2014-05-05,1,1500,924,0
2014-05-06,1,1400,660,0
2014-05-07,1,1800,660,0
2014-05-08,1,1500,1189,0
2014-05-09,1,1500,990,0
2014-05-10,1,1500,396,0
2014-05-11,1,2000,660,0
2014-05-12,1,1800,792,0
2014-05-13,1,1800,990,0
2014-05-14,1,900,990,0
2014-05-15,1,1800,528,0
2014-05-16,1,1200,660,0
2014-05-17,1,1500,792,0
2014-05-18,1,1300,660,0
2014-05-19,1,1300,792,0
2014-05-20,1,1400,858,0
2014-05-21,1,1500,726,0
2014-05-22,1,2400,594,0
2014-05-23,1,2300,594,0
2014-05-24,1,1600,990,0
2014-05-25,1,1200,1122,0
2014-05-26,1,1500,594,0
2014-05-27,1,1600,1188,0
2014-05-28,1,1400,594,0
2014-05-29,1,1100,924,0
2014-05-30,1,1400,594,0
2014-05-31,1,1500,726,0
2014-06-01,1,1200,528,0
2014-06-02,1,1300,660,0
2014-06-03,1,1600,659,0
2014-06-04,1,1500,1055,0
2014-06-05,1,1100,923,0
2014-06-06,1,1000,791,0
2014-06-07,1,1600,659,0
2014-06-08,1,1200,659,0
2014-06-09,1,800,461,0
2014-06-10,1,1600,923,0
2014-06-11,1,1700,593,0
2014-06-12,1,1000,593,0
2014-06-13,1,1700,857,0
2014-06-14,1,1600,857,0
2014-06-15,1,1400,989,0
2014-06-16,1,1600,923,0
2014-06-17,1,1000,461,0
2014-06-18,1,1400,791,0
2014-06-19,1,2500,725,0
2014-06-20,1,800,263,0
2014-06-21,1,1500,989,0
2014-06-22,1,1800,527,0
2014-06-23,1,1600,791,0
2014-06-24,1,1400,791,0
2014-06-25,1,900,791,0
2014-06-26,1,1800,1187,0
2014-06-27,1,1000,791,0
2014-06-28,1,1600,725,0
2014-06-29,1,1600,329,0
2014-06-30,1,1300,791,0
2014-07-01,1,1400,725,0
2014-07-02,1,1200,725,0
2014-07-03,1,1400,857,0
2014-07-04,1,1900,593,0
2014-07-05,1,1400,659,0
2014-07-06,1,1700,527,0
2014-07-07,1,1200,1054,0
2014-07-08,1,1500,988,0
2014-07-09,1,2300,659,0
2014-07-10,1,1800,659,0
